"*Nama Kontak","Nama Perusahaan","Email","Alamat","Provinsi","Kota","Nomor Telepon","*Nomor Biaya","*Tanggal Transaksi (dd/mm/yyyy)","Tanggal Jatuh Tempo (dd/mm/yyyy)","Catatan","Termasuk Pajak (Ya / Tidak)","*Kode Akun Biaya","Nama Akun Biaya","Deskripsi Biaya","Pajak Biaya","Jumlah Biaya","Status Dibayar (Ya / Tidak)","Kode Akun Pembayaran","Tag (Beberapa Tag Dipisah Dengan Koma)","Kode Akun Pemotongan","Jumlah Pemotongan","Sisa Tagihan","Total","Tanggal Pembayaran (dd/mm/yyyy)","Pembayaran Kas & Bank"
"DIRJEN PAJAK","","","","","","","EXP/00659","11/08/2024","","","Tidak","6-60214","Pajak dan Perizinan","Pembayaran PPh Pasal 4 Ayat 2  Sewa Tanah dan/atau Bangunan","","300000","Ya","1-10002","","","","0","300000","11/08/2024","Bank Account"
"TOSERBA","","","","","","","EXP/00658","10/08/2024","","","Tidak","6-60205","Entertain","Entertain (Pembelian Kopi Hitam Pak Deri)","","5000","Ya","1-10001","","","","0","5000","10/08/2024","Cash"
"LALAMOVE","","","","","","","EXP/00657","09/08/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Natural 150 Kg Up. Bpk Edhi","","163520","Ya","1-10001","","","","0","163520","09/08/2024","Cash"
"BANK OPERASIONAL","","","","","","","EXP/00655","09/08/2024","","","Tidak","8-80000","Beban Bunga","Admin Bank","","7500","Ya","1-10003","","","","0","7500","09/08/2024","Giro"
"Shopee","","","","","","","EXP/00652","08/08/2024","","","Tidak","6-60001","Iklan & Promosi","Topup Iklan Shopee","","112000","Ya","1-10003","","","","0","112000","08/08/2024","Giro"
"LALAMOVE","","","","","","","EXP/00651","07/08/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 250 Kg Up. UD Polysindo Tehnik","","300000","Ya","1-10003","","","","0","300000","07/08/2024","Giro"
"LALAMOVE","","","","","","","EXP/00650","06/08/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP INJECTION OZ 12 OVAL NJI Up. PT Yoboy Oswald Imaji","","162498","Ya","1-10001","","","","0","162498","06/08/2024","Cash"
"TOSERBA","","","","","","","EXP/00644","05/08/2024","","","Tidak","6-60205","Entertain","Entertain (Pembelian Makan Siang Teknisi)","","20000","Ya","1-10001","","","","0","20000","05/08/2024","Cash"
"LALAMOVE","","","","","","","EXP/00642","05/08/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Molding OZ 12, OZ 14 dan OZ 16 Up. Pak Suwarnoto","","118041","Ya","1-10001","","","","0","118041","05/08/2024","Cash"
"KOBRA","","","","","","","EXP/00641","04/08/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 50 Kg Up. PT Rimba Sempana Indonesia","","150000","Ya","1-10001","","","","0","150000","04/08/2024","Cash"
"TOSERBA","","","","","","","EXP/00640","04/08/2024","","","Tidak","6-60205","Entertain","Entertain (Pembelian Bakso 4 bahas J&T Cargo)","","90000","Ya","1-10001","","","","0","90000","04/08/2024","Cash"
"ASTUTI","","","","","","","EXP/00637","03/08/2024","","","Tidak","6-60102","Upah","Payroll Pak Astuti (6 D)","","480000","Ya","1-10001","","","","0","480000","03/08/2024","Cash"
"KOBRA","","","","","","","EXP/00636","02/08/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 50 Kg Up. Fitra Yohana","","150000","Ya","1-10001","","","","0","150000","02/08/2024","Cash"
"BAYU","","","","","","","EXP/00634","02/08/2024","","","Tidak","6-60102","Upah","Payroll Pak Bayu 5 D (gaji kelebihan 1 hari)","","420000","Ya","1-10001","Upah","","","0","420000","02/08/2024","Cash"
"HAFIZ","","","","","","","EXP/00633","02/08/2024","","","Tidak","6-60102","Upah","Payroll Pak Hafiz 5 D (gaji kelebihan 1 hari)","","600000","Ya","1-10001","","","","0","600000","02/08/2024","Cash"
"HAFIZ","","","","","","","EXP/00630","01/08/2024","","","Tidak","6-60002","Komisi & Fee","Fee Marketing Tn. Hafiz","","565000","Ya","1-10003","","","","0","565000","01/08/2024","Giro"
"IMA","","","","","","","EXP/00629","01/08/2024","","","Tidak","6-60002","Komisi & Fee","Fee Marketing IMA","","735840","Ya","1-10003","","","","0","735840","01/08/2024","Giro"
"TOKO ONLINE","","","","","","","EXP/00628","01/08/2024","","","Tidak","6-60001","Iklan & Promosi","Pembelian Sample Pot Cream 5 pcs","","16000","Ya","1-10003","","","","0","16000","01/08/2024","Giro"
"Bank MANDIRI","","","","","","","EXP/00626","01/08/2024","","","Tidak","6-60400","Biaya Sewa - Bangunan","Biaya Sewa Tempat Bulan Agustus","","3000000","Ya","1-10002","","","","0","3000000","01/08/2024","Bank Account"
"M Munir","","","","","","","EXP/00625","01/08/2024","","","Tidak","6-60101","Gaji","Payroll Bulan Juli (Direktur)","","3000000","Ya","1-10002","","","","0","3000000","01/08/2024","Bank Account"
"Bank Corporate","","","","","","","EXP/00623","31/07/2024","","","Tidak","8-80000","Beban Bunga","BCA - Admin Bank","","30000","Ya","1-10002","","","","0","30000","31/07/2024","Bank Account"
"J&T","","","","","","","EXP/00622","31/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya J&T Cargo Bulanan","","200000","Ya","1-10001","","","","0","200000","31/07/2024","Cash"
"BANK OPERASIONAL","","","","","","","EXP/00620","31/07/2024","","","Tidak","8-80000","Beban Bunga","Pajak Bunga","","18.39","Ya","1-10003","","","","0","18.39","31/07/2024","Giro"
"LALAMOVE","","","","","","","EXP/00619","31/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP INJECTION 12 OZ OVAL NJI 60 Karton Up. PT YOBOY OSWALD IMAJI","","175000","Ya","1-10003","","","","0","175000","31/07/2024","Giro"
"ANGGI","","","","","","","EXP/00618","31/07/2024","","","Tidak","6-60102","Upah","Payrol Juli (Teknisi)","","1000000","Ya","1-10003","Upah","","","0","1000000","31/07/2024","Giro"
"TOHARI","","","","","","","EXP/00617","31/07/2024","","","Tidak","6-60102","Upah","Payroll Juli (Kepala Pabrik)","","4000000","Ya","1-10003","Upah","","","0","4000000","31/07/2024","Giro"
"LALAMOVE","","","","","","","EXP/00616","30/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP INJECTION 12 OZ OVAL R 40 Karton Up. Tn Efendy","","320000","Ya","1-10003","","","","0","320000","30/07/2024","Giro"
"BANK OPERASIONAL","","","","","","","EXP/00615","30/07/2024","","","Tidak","8-80000","Beban Bunga","Admin Bank","","2500","Ya","1-10003","","","","0","2500","30/07/2024","Giro"
"LALAMOVE","","","","","","","EXP/00614","30/07/2024","","","Tidak","6-60003","Bensin, Tol dan Parkir - Penjualan","Biaya E-Tol  CUP INJECTION 12 OZ OVAL R 60 Karton Up. Tn Efendy","","19000","Ya","1-10003","","","","0","19000","30/07/2024","Giro"
"LALAMOVE","","","","","","","EXP/00613","30/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP INJECTION 12 OZ OVAL R 60 Karton Up. Tn Efendy","","272670","Ya","1-10001","","","","0","272670","30/07/2024","Cash"
"KURIR","","","","","","","EXP/00612","29/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Driver Bongkar Bahan Baku PP Palet Hitam 1.000 kg","","10000","Ya","1-10001","","","","0","10000","29/07/2024","Cash"
"TOKO ONLINE","","","","","","","EXP/00609","28/07/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Xebec Ceraton Ceramic Stone C 1 x 4 x 100  #400 Blue","","209580","Ya","1-10003","","","","0","209580","28/07/2024","Giro"
"TOSERBA","","","","","","","EXP/00608","27/07/2024","","","Tidak","6-60205","Entertain","Entertain (pembelian gado-gado 4)","","48000","Ya","1-10001","","","","0","48000","27/07/2024","Cash"
"ASTUTI","","","","","","","EXP/00607","27/07/2024","","","Tidak","6-60102","Upah","Payroll Astuti (6D)","","480000","Ya","1-10001","","","","0","480000","27/07/2024","Cash"
"BAYU","","","","","","","EXP/00606","27/07/2024","","","Tidak","6-60102","Upah","Payroll Pak Bayu (6 D)","","420000","Ya","1-10001","","","","0","420000","27/07/2024","Cash"
"HAFIZ","","","","","","","EXP/00605","27/07/2024","","","Tidak","6-60102","Upah","Payroll Pak Hafiz (6D)","","600000","Ya","1-10001","","","","0","600000","27/07/2024","Cash"
"TOKO MOULDING","","","","","","","EXP/00603","26/07/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Seal 4mm (1 meter)","","14000","Ya","1-10003","","","","0","14000","26/07/2024","Giro"
"TOKO MOULDING","","","","","","","EXP/00601","25/07/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian cinematik","","750000","Ya","1-10003","","","","0","750000","25/07/2024","Giro"
"LALAMOVE","","","","","","","EXP/00600","25/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP INJECTION 12 OZ OVAL NJI 60 Karton Up. PT YOBOY OSWALD IMAJI","","175000","Ya","1-10003","","","","0","175000","25/07/2024","Giro"
"LALAMOVE","","","","","","","EXP/00599","24/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 250 kg Up. UD Polysindo Tehnik","","300000","Ya","1-10003","","","","0","300000","24/07/2024","Giro"
"TOSERBA","","","","","","","EXP/00598","23/07/2024","","","Tidak","6-60205","Entertain","Pembelian Air Mineral 2 Galon","","10000","Ya","1-10001","","","","0","10000","23/07/2024","Cash"
"KURIR","","","","","","","EXP/00593","23/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Driver Bongkar Bahan Baku PP Palet Hitam 1.000 kg","","10000","Ya","1-10001","","","","0","10000","23/07/2024","Cash"
"TOKO MOULDING","","","","","","","EXP/00592","22/07/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Per Ukuran 40 x 60 (8 pcs)","","440000","Ya","1-10003","","","","0","440000","22/07/2024","Giro"
"BAYU","","","","","","","EXP/00590","20/07/2024","","","Tidak","6-60102","Upah","Payroll Pak Bayu (7 D) (Kekurangan)","","70000","Ya","1-10003","","","","0","70000","20/07/2024","Giro"
"BAYU","","","","","","","EXP/00589","20/07/2024","","","Tidak","6-60102","Upah","Payroll Pak Bayu (7 D)","","440000","Ya","1-10001","","","","0","440000","20/07/2024","Cash"
"HAFIZ","","","","","","","EXP/00587","20/07/2024","","","Tidak","6-60102","Upah","Payroll Pak Hafiz (7D)","","620000","Ya","1-10001","","","","0","620000","20/07/2024","Cash"
"ASTUTI","","","","","","","EXP/00586","20/07/2024","","","Tidak","6-60102","Upah","Payroll Astuti (7 D) + 20% Lembur","","580000","Ya","1-10001","","","","0","580000","20/07/2024","Cash"
"TOSERBA","","","","","","","EXP/00585","19/07/2024","","","Tidak","6-60205","Entertain","Entertain (pembelian makan siang & minuman teknisi)","","25000","Ya","1-10001","","","","0","25000","19/07/2024","Cash"
"BANK OPERASIONAL","","","","","","","EXP/00584","19/07/2024","","","Tidak","8-80000","Beban Bunga","BCA Operasional - Biaya Admin","","16000","Ya","1-10003","","","","0","16000","19/07/2024","Giro"
"TOKO ONLINE","","","","","","","EXP/00583","19/07/2024","","","Tidak","6-60200","Donasi","Pembelian Pakan Koi","","156199","Ya","1-10003","","","","0","156199","19/07/2024","Giro"
"KURIR","","","","","","","EXP/00582","18/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Driver Bongkar Bahan Baku PP Palet Hitam 1.000 kg","","15000","Ya","1-10001","","","","0","15000","18/07/2024","Cash"
"TOKO LISTRIK","","","","","","","EXP/00581","18/07/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Pemasangan Panel P","","795000","Ya","1-10003","","","","0","795000","18/07/2024","Giro"
"LALAMOVE","","","","","","","EXP/00576","17/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP INJECTION 12 OZ OVAL NJI 60 Karton Up. PT YOBOY OSWALD IMAJI","","175000","Ya","1-10003","","","","0","175000","17/07/2024","Giro"
"BANK BRI","","","","","","","EXP/00575","16/07/2024","16/07/2024","","Tidak","8-80000","Beban Bunga","BRI - Monthly Fee ATM","","2500","Ya","1-10004","","","","0","2500","16/07/2024","Bank BRI"
"BANK BRI","","","","","","","EXP/00574","16/07/2024","16/07/2024","","Tidak","8-80000","Beban Bunga","BRI - Admin Fee","","5500","Ya","1-10004","","","","0","5500","16/07/2024","Bank BRI"
"BANK OPERASIONAL","","","","","","","EXP/00572","15/07/2024","","","Tidak","8-80000","Beban Bunga","Admin Bank","","2500","Ya","1-10003","","","","0","2500","15/07/2024","Giro"
"KURIR","","","","","","","EXP/00571","15/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Driver Muat CUP INJECTION 12 OZ OVAL POLOS, R & 16 OZ DATAR","","75000","Ya","1-10003","","","","0","75000","15/07/2024","Giro"
"LALAMOVE","","","","","","","EXP/00570","15/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengambilan Molding 14 OZ Datar Central Plastik Bekasi - Rajeg","","350000","Ya","1-10003","","","","0","350000","15/07/2024","Giro"
"LALAMOVE","","","","","","","EXP/00569","15/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP INJECTION 12 OZ OVAL POLOS, R & 16 OZ DATAR 60 Karton Up. Tn Efendy","","250000","Ya","1-10003","","","","0","250000","15/07/2024","Giro"
"TOSERBA","","","","","","","EXP/00567","13/07/2024","","","Tidak","6-60205","Entertain","Entertain (pembelian makan siang & minuman tamu teknisi)","","128500","Ya","1-10001","","","","0","128500","13/07/2024","Cash"
"ASTUTI","","","","","","","EXP/00566","13/07/2024","","","Tidak","6-60102","Upah","Payroll Astuti (6D)","","480000","Ya","1-10001","","","","0","480000","13/07/2024","Cash"
"KOBRA","","","","","","","EXP/00565","12/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 300 kg Up. Tn. Wiryo","","600000","Ya","1-10001","","","","0","600000","12/07/2024","Cash"
"PDAM","","","","","","","EXP/00564","12/07/2024","","","Tidak","6-60217","Listrik","Pembayaran Tagihan Air PDAM Meteran 2","","30000","Ya","1-10003","","","","0","30000","12/07/2024","Giro"
"PDAM","","","","","","","EXP/00563","12/07/2024","","","Tidak","6-60217","Listrik","Pembayaran Tagihan Air PDAM Meteran 1","","45500","Ya","1-10003","","","","0","45500","12/07/2024","Giro"
"PLN","","","","","","","EXP/00562","12/07/2024","","","Tidak","6-60217","Listrik","Pembayaran Tagihan Listrik Bulan Juni","","6354970","Ya","1-10002","","","","0","6354970","12/07/2024","Bank Account"
"I SEVEN","","","","","","","EXP/00561","12/07/2024","","","Tidak","6-60206","Komunikasi - Umum","Pembayaran Tagihan WiFi Bulan Juni","","225000","Ya","1-10003","","","","0","225000","12/07/2024","Giro"
"BANK OPERASIONAL","","","","","","","EXP/00560","12/07/2024","","","Tidak","8-80000","Beban Bunga","Admin Bank","","7500","Ya","1-10003","","","","0","7500","12/07/2024","Giro"
"DIRJEN PAJAK","","","","","","","EXP/00559","11/07/2024","","","Tidak","6-60214","Pajak dan Perizinan","Pembayaran PPh Pasal 4 Ayat 2 (Atas Sewa Tanah dan/atau Bangunan) Bulan Juni","","300000","Ya","1-10002","","","","0","300000","11/07/2024","Bank Account"
"KOBRA","","","","","","","EXP/00557","10/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 30 kg Up. PT Rimba Sempana Indonesia","","150000","Ya","1-10001","","","","0","150000","10/07/2024","Cash"
"EKSPEDISI","","","","","","","EXP/00556","10/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 1.400 kg Up. PT Indotama Omicron Kahar & Tn. Indra Yunsetianto","","2100000","Ya","1-10003","","","","0","2100000","10/07/2024","Giro"
"KURIR","","","","","","","EXP/00555","09/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Driver Bongkar Bahan Baku PP Palet Hitam 2.000 kg","","20000","Ya","1-10001","","","","0","20000","09/07/2024","Cash"
"KURIR","","","","","","","EXP/00554","09/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Driver Muat Paku S Palang Hitam 1.400 kg Up. Tn. Indra Yunsetianto & PT Indotama Omicron Kahar","","20000","Ya","1-10001","","","","0","20000","09/07/2024","Cash"
"LALAMOVE","","","","","","","EXP/00550","08/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Natural 500 kg Up. PT Graha Utama Timber","","350000","Ya","1-10003","","","","0","350000","08/07/2024","Giro"
"BANK OPERASIONAL","","","","","","","EXP/00549","08/07/2024","","","Tidak","8-80000","Beban Bunga","Admin Bank","","2500","Ya","1-10003","","","","0","2500","08/07/2024","Giro"
"TOKO MOULDING","","","","","","","EXP/00548","08/07/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Hot Runner 2 pcs","","3400000","Ya","1-10003","","","","0","3400000","08/07/2024","Giro"
"KURIR","","","","","","","EXP/00547","07/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Driver Bongkar Bahan Baku PP Palet Hitam 1.000 kg","","20000","Ya","1-10001","","","","0","20000","07/07/2024","Cash"
"TOSERBA","","","","","","","EXP/00543","07/07/2024","","","Tidak","6-60211","Sarana Kantor","Pembelian Spidol Permanent","","8000","Ya","1-10001","","","","0","8000","07/07/2024","Cash"
"BAYU","","","","","","","EXP/00542","06/07/2024","","","Tidak","6-60102","Upah","Payroll Pak Bayu (3 D)","","210000","Ya","1-10001","","","","0","210000","06/07/2024","Cash"
"ASTUTI","","","","","","","EXP/00541","06/07/2024","","","Tidak","6-60102","Upah","Payroll Astuti (6D)","","480000","Ya","1-10001","","","","0","480000","06/07/2024","Cash"
"HAFIZ","","","","","","","EXP/00540","06/07/2024","","","Tidak","6-60102","Upah","Payroll Pak Hafiz (4 D)","","400000","Ya","1-10001","","","","0","400000","06/07/2024","Cash"
"Agus","","","","","","","EXP/00539","06/07/2024","","","Tidak","6-60002","Komisi & Fee","Fee Marketing Tn. Agus","","150000","Ya","1-10003","","","","0","150000","06/07/2024","Giro"
"IMA","","","","","","","EXP/00538","06/07/2024","","","Tidak","6-60002","Komisi & Fee","Fee Marketing IMA","","1471680","Ya","1-10003","","","","0","1471680","06/07/2024","Giro"
"LALAMOVE","","","","","","","EXP/00532","03/07/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","PengirimanDokumen (AJB, Berkas Pelengkap & Bukti Pembayaran PBB Panongan) Up. Pak Agus","","30251","Ya","1-10001","","","","0","30251","03/07/2024","Cash"
"Bank MANDIRI","","","","","","","EXP/00528","01/07/2024","","","Tidak","6-60400","Biaya Sewa - Bangunan","Pembayaran Sewa Tempat Bulan Juli 2024","","3000000","Ya","1-10002","","","","0","3000000","01/07/2024","Bank Account"
"M Munir","","","","","","","EXP/00527","01/07/2024","","","Tidak","6-60101","Gaji","Payroll Bulan Juni 2024 (Direktur)","","3000000","Ya","1-10002","","","","0","3000000","01/07/2024","Bank Account"
"TOSERBA","","","","","","","EXP/00526","29/06/2024","","","Tidak","6-60205","Entertain","Entertain (Makan & Minum Teknisi)","","70000","Ya","1-10001","","","","0","70000","29/06/2024","Cash"
"KOBRA","","","","","","","EXP/00525","29/06/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 50 kg Up. Fitra Yohana","","150000","Ya","1-10001","","","","0","150000","29/06/2024","Cash"
"KOBRA","","","","","","","EXP/00524","29/06/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 40 kg Up. Sholihul Hadi","","120000","Ya","1-10001","","","","0","120000","29/06/2024","Cash"
"Bank Corporate","","","","","","","EXP/00522","30/06/2024","30/06/2024","","Tidak","8-80000","Beban Bunga","BCA - Biaya Admin","","30000","Ya","1-10002","","","","0","30000","30/06/2024","Bank Account"
"TOSERBA","","","","","","","EXP/00520","29/06/2024","","","Tidak","6-60205","Entertain","Pembelian Air Le mineral 4 Botol","","12000","Ya","1-10001","","","","0","12000","29/06/2024","Cash"
"LALAMOVE","","","","","","","EXP/00519","29/06/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP 12 OZ OVAL POLOS Up. Bpk Efendi","","310000","Ya","1-10003","","","","0","310000","29/06/2024","Giro"
"LALAMOVE","","","","","","","EXP/00518","29/06/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP 12 OZ OVAL NJI PO.2024.06.00023 Up. PT Yoboy Oswald Imaji","","210000","Ya","1-10003","","","","0","210000","29/06/2024","Giro"
